Date,Open,High,Low,Close
1983-08-11,102163.72903225805,102163.72903225805,102163.72903225805,102163.72903225805
1983-08-12,102422.14838709678,102422.14838709678,102422.14838709678,102422.14838709678
1983-08-15,102264.3870967742,102264.3870967742,102264.3870967742,102264.3870967742
1983-08-16,100679.78709677419,100679.78709677419,100679.78709677419,100679.78709677419
1983-08-17,100834.68387096774,100834.68387096774,100834.68387096774,100834.68387096774
1983-08-18,100546.69161290322,100546.69161290322,100546.69161290322,100546.69161290322
1983-08-19,100937.29032258065,100937.29032258065,100937.29032258065,100937.29032258065
1983-08-22,100470.87741935485,100470.87741935485,100470.87741935485,100470.87741935485
1983-08-23,100501.48387096774,100501.48387096774,100501.48387096774,100501.48387096774
1983-08-24,100325.53548387098,100325.53548387098,100325.53548387098,100325.53548387098
1983-08-25,100418.06451612902,100418.06451612902,100418.06451612902,100418.06451612902
1983-08-26,101397.98064516128,101397.98064516128,101397.98064516128,101397.98064516128
1983-08-29,101509.08387096775,101509.08387096775,101509.08387096775,101509.08387096775
1983-08-30,101518.54838709677,101518.54838709677,101518.54838709677,101518.54838709677
1983-08-31,101569.2,101569.2,101569.2,101569.2
1983-09-01,101558.0,101558.0,101558.0,101558.0
1983-09-02,101533.52,101533.52,101533.52,101533.52
1983-09-06,100552.65,100552.65,100552.65,100552.65
1983-09-07,100343.87999999999,100343.87999999999,100343.87999999999,100343.87999999999
1983-09-08,99747.88,99747.88,99747.88,99747.88
1983-09-09,99580.76,99580.76,99580.76,99580.76
1983-09-12,98682.468,98682.468,98682.468,98682.468
1983-09-13,98852.16,98852.16,98852.16,98852.16
1983-09-14,99150.26,99150.26,99150.26,99150.26
1983-09-15,98740.74,98740.74,98740.74,98740.74
1983-09-16,98150.65000000001,98150.65000000001,98150.65000000001,98150.65000000001
1983-09-19,96970.04,96970.04,96970.04,96970.04
1983-09-20,97145.5,97145.5,97145.5,97145.5
1983-09-21,96900.0,96900.0,96900.0,96900.0
1983-09-22,96974.31999999999,96974.31999999999,96974.31999999999,96974.31999999999
1983-09-23,95552.48,95552.48,95552.48,95552.48
1983-09-26,94505.85,94505.85,94505.85,94505.85
1983-09-27,94303.56,94303.56,94303.56,94303.56
1983-09-28,93765.02,93765.02,93765.02,93765.02
1983-09-29,93583.36,93583.36,93583.36,93583.36
1983-09-30,92987.49,92987.49,92987.49,92987.49
1983-10-03,92073.82258064517,92073.82258064517,92073.82258064517,92073.82258064517
1983-10-04,91963.54193548387,91963.54193548387,91963.54193548387,91963.54193548387
1983-10-05,91401.9806451613,91401.9806451613,91401.9806451613,91401.9806451613
1983-10-06,91115.7935483871,91115.7935483871,91115.7935483871,91115.7935483871
1983-10-07,90418.73225806451,90418.73225806451,90418.73225806451,90418.73225806451
1983-10-11,90529.44193548388,90529.44193548388,90529.44193548388,90529.44193548388
1983-10-12,91308.74064516129,91308.74064516129,91308.74064516129,91308.74064516129
1983-10-13,90778.0806451613,90778.0806451613,90778.0806451613,90778.0806451613
1983-10-14,90551.69032258065,90551.69032258065,90551.69032258065,90551.69032258065
1983-10-17,90339.5129032258,90339.5129032258,90339.5129032258,90339.5129032258
1983-10-18,89997.51612903227,89997.51612903227,89997.51612903227,89997.51612903227
1983-10-19,90043.0548387097,90043.0548387097,90043.0548387097,90043.0548387097
1983-10-20,89895.0,89895.0,89895.0,89895.0
1983-10-21,89758.64903225806,89758.64903225806,89758.64903225806,89758.64903225806
1983-10-24,89920.09677419356,89920.09677419356,89920.09677419356,89920.09677419356
1983-10-25,89425.76451612903,89425.76451612903,89425.76451612903,89425.76451612903
1983-10-26,89527.94516129032,89527.94516129032,89527.94516129032,89527.94516129032
1983-10-27,89303.39354838709,89303.39354838709,89303.39354838709,89303.39354838709
1983-10-28,89251.70967741935,89251.70967741935,89251.70967741935,89251.70967741935
1983-10-31,89497.7,89497.7,89497.7,89497.7
1983-11-01,89682.14,89682.14,89682.14,89682.14
1983-11-02,89606.79,89606.79,89606.79,89606.79
1983-11-03,89615.43999999999,89615.43999999999,89615.43999999999,89615.43999999999
1983-11-04,90542.29000000001,90542.29000000001,90542.29000000001,90542.29000000001
1983-11-07,90818.4,90818.4,90818.4,90818.4
1983-11-09,90299.44,90299.44,90299.44,90299.44
1983-11-10,89981.91,89981.91,89981.91,89981.91
1983-11-14,90246.39000000001,90246.39000000001,90246.39000000001,90246.39000000001
1983-11-15,90216.36,90216.36,90216.36,90216.36
1983-11-16,90629.0,90629.0,90629.0,90629.0
1983-11-17,91003.5,91003.5,91003.5,91003.5
1983-11-18,90935.12999999999,90935.12999999999,90935.12999999999,90935.12999999999
1983-11-21,90787.2,90787.2,90787.2,90787.2
1983-11-22,90563.9,90563.9,90563.9,90563.9
1983-11-23,90823.31999999999,90823.31999999999,90823.31999999999,90823.31999999999
1983-11-25,90936.68000000001,90936.68000000001,90936.68000000001,90936.68000000001
1983-11-28,90980.89,90980.89,90980.89,90980.89
1983-11-29,90930.96,90930.96,90930.96,90930.96
1983-11-30,90163.5,90163.5,90163.5,90163.5
1983-12-01,90221.64,90221.64,90221.64,90221.64
1983-12-02,90431.2064516129,90431.2064516129,90431.2064516129,90431.2064516129
1983-12-05,90741.67741935483,90741.67741935483,90741.67741935483,90741.67741935483
1983-12-06,90265.96451612904,90265.96451612904,90265.96451612904,90265.96451612904
1983-12-07,90041.3,90041.3,90041.3,90041.3
1983-12-08,90008.99032258065,90008.99032258065,90008.99032258065,90008.99032258065
1983-12-09,90877.89677419355,90877.89677419355,90877.89677419355,90877.89677419355
1983-12-12,90392.66612903227,90392.66612903227,90392.66612903227,90392.66612903227
1983-12-13,90110.32258064517,90110.32258064517,90110.32258064517,90110.32258064517
1983-12-14,89535.1470967742,89535.1470967742,89535.1470967742,89535.1470967742
1983-12-15,89337.7741935484,89337.7741935484,89337.7741935484,89337.7741935484
1983-12-16,89436.82258064515,89436.82258064515,89436.82258064515,89436.82258064515
1983-12-19,89276.26451612903,89276.26451612903,89276.26451612903,89276.26451612903
1983-12-20,88655.93548387097,88655.93548387097,88655.93548387097,88655.93548387097
1983-12-21,88489.47096774193,88489.47096774193,88489.47096774193,88489.47096774193
1983-12-22,88116.05,88116.05,88116.05,88116.05
1983-12-23,87931.30967741935,87931.30967741935,87931.30967741935,87931.30967741935
1983-12-27,87380.86451612903,87380.86451612903,87380.86451612903,87380.86451612903
1983-12-28,87103.37419354838,87103.37419354838,87103.37419354838,87103.37419354838
1983-12-29,86528.20645161289,86528.20645161289,86528.20645161289,86528.20645161289
1983-12-30,86214.82258064517,86214.82258064517,86214.82258064517,86214.82258064517
1984-01-03,86463.90161290321,86463.90161290321,86463.90161290321,86463.90161290321
1984-01-04,86937.65548387096,86937.65548387096,86937.65548387096,86937.65548387096
1984-01-05,86782.0870967742,86782.0870967742,86782.0870967742,86782.0870967742
1984-01-06,86894.68387096774,86894.68387096774,86894.68387096774,86894.68387096774
1984-01-09,87457.39677419355,87457.39677419355,87457.39677419355,87457.39677419355
1984-01-10,87626.5870967742,87626.5870967742,87626.5870967742,87626.5870967742
1984-01-11,88115.38548387095,88115.38548387095,88115.38548387095,88115.38548387095
1984-01-12,88386.88451612904,88386.88451612904,88386.88451612904,88386.88451612904
1984-01-13,87946.62580645162,87946.62580645162,87946.62580645162,87946.62580645162
1984-01-16,88247.60645161291,88247.60645161291,88247.60645161291,88247.60645161291
1984-01-17,88731.66064516129,88731.66064516129,88731.66064516129,88731.66064516129
1984-01-18,88587.14838709678,88587.14838709678,88587.14838709678,88587.14838709678
1984-01-19,88605.25322580645,88605.25322580645,88605.25322580645,88605.25322580645
1984-01-20,89155.3870967742,89155.3870967742,89155.3870967742,89155.3870967742
1984-01-23,89247.72096774193,89247.72096774193,89247.72096774193,89247.72096774193
1984-01-24,89551.93870967742,89551.93870967742,89551.93870967742,89551.93870967742
1984-01-25,89607.94193548388,89607.94193548388,89607.94193548388,89607.94193548388
1984-01-26,89682.95483870969,89682.95483870969,89682.95483870969,89682.95483870969
1984-01-27,89865.2735483871,89865.2735483871,89865.2735483871,89865.2735483871
1984-01-30,90320.86709677421,90320.86709677421,90320.86709677421,90320.86709677421
1984-01-31,90469.06999999999,90469.06999999999,90469.06999999999,90469.06999999999
1984-02-01,90420.5,90420.5,90420.5,90420.5
1984-02-02,90234.04137931035,90234.04137931035,90234.04137931035,90234.04137931035
1984-02-03,89950.58620689655,89950.58620689655,89950.58620689655,89950.58620689655
1984-02-06,90298.1172413793,90298.1172413793,90298.1172413793,90298.1172413793
1984-02-07,90905.13793103448,90905.13793103448,90905.13793103448,90905.13793103448
1984-02-08,90834.05172413793,90834.05172413793,90834.05172413793,90834.05172413793
1984-02-09,90793.82896551724,90793.82896551724,90793.82896551724,90793.82896551724
1984-02-10,91138.05517241379,91138.05517241379,91138.05517241379,91138.05517241379
1984-02-14,91143.69310344827,91143.69310344827,91143.69310344827,91143.69310344827
1984-02-15,90915.83448275863,90915.83448275863,90915.83448275863,90915.83448275863
1984-02-16,90843.6172413793,90843.6172413793,90843.6172413793,90843.6172413793
1984-02-17,91044.49655172412,91044.49655172412,91044.49655172412,91044.49655172412
1984-02-21,91654.18620689656,91654.18620689656,91654.18620689656,91654.18620689656
1984-02-22,91366.15172413793,91366.15172413793,91366.15172413793,91366.15172413793
1984-02-23,91587.3103448276,91587.3103448276,91587.3103448276,91587.3103448276
1984-02-24,91494.81379310344,91494.81379310344,91494.81379310344,91494.81379310344
1984-02-27,91727.12413793104,91727.12413793104,91727.12413793104,91727.12413793104
1984-02-28,91878.04137931035,91878.04137931035,91878.04137931035,91878.04137931035
1984-02-29,91907.02551724137,91907.02551724137,91907.02551724137,91907.02551724137
1984-03-01,91971.42,91971.42,91971.42,91971.42
1984-03-02,89815.10322580644,89815.10322580644,89815.10322580644,89815.10322580644
1984-03-05,87625.24838709677,87625.24838709677,87625.24838709677,87625.24838709677
1984-03-06,87531.58548387096,87531.58548387096,87531.58548387096,87531.58548387096
1984-03-07,87398.7741935484,87398.7741935484,87398.7741935484,87398.7741935484
1984-03-08,87813.53709677419,87813.53709677419,87813.53709677419,87813.53709677419
1984-03-09,87817.03225806452,87817.03225806452,87817.03225806452,87817.03225806452
1984-03-12,87545.90096774194,87545.90096774194,87545.90096774194,87545.90096774194
1984-03-13,86798.15161290322,86798.15161290322,86798.15161290322,86798.15161290322
1984-03-14,86918.27419354838,86918.27419354838,86918.27419354838,86918.27419354838
1984-03-15,86979.71612903225,86979.71612903225,86979.71612903225,86979.71612903225
1984-03-16,87564.23064516128,87564.23064516128,87564.23064516128,87564.23064516128
1984-03-19,87260.7741935484,87260.7741935484,87260.7741935484,87260.7741935484
1984-03-20,87243.29032258065,87243.29032258065,87243.29032258065,87243.29032258065
1984-03-21,87457.0064516129,87457.0064516129,87457.0064516129,87457.0064516129
1984-03-22,87227.07903225806,87227.07903225806,87227.07903225806,87227.07903225806
1984-03-23,86816.60129032258,86816.60129032258,86816.60129032258,86816.60129032258
1984-03-26,86164.5687096774,86164.5687096774,86164.5687096774,86164.5687096774
1984-03-27,85986.07096774194,85986.07096774194,85986.07096774194,85986.07096774194
1984-03-28,85987.61612903225,85987.61612903225,85987.61612903225,85987.61612903225
1984-03-29,85644.91935483871,85644.91935483871,85644.91935483871,85644.91935483871
1984-03-30,85818.25,85818.25,85818.25,85818.25
1984-04-02,85561.69666666667,85561.69666666667,85561.69666666667,85561.69666666667
1984-04-03,85703.07333333333,85703.07333333333,85703.07333333333,85703.07333333333
1984-04-04,85768.21,85768.21,85768.21,85768.21
1984-04-05,85833.28,85833.28,85833.28,85833.28
1984-04-06,85708.11666666665,85708.11666666665,85708.11666666665,85708.11666666665
1984-04-09,85674.96666666667,85674.96666666667,85674.96666666667,85674.96666666667
1984-04-10,85523.364,85523.364,85523.364,85523.364
1984-04-11,84551.76666666666,84551.76666666666,84551.76666666666,84551.76666666666
1984-04-12,85053.42,85053.42,85053.42,85053.42
1984-04-13,85251.18,85251.18,85251.18,85251.18
1984-04-16,85434.18,85434.18,85434.18,85434.18
1984-04-17,85263.94333333334,85263.94333333334,85263.94333333334,85263.94333333334
1984-04-18,85139.25333333334,85139.25333333334,85139.25333333334,85139.25333333334
1984-04-19,85222.86,85222.86,85222.86,85222.86
1984-04-20,85192.84666666666,85192.84666666666,85192.84666666666,85192.84666666666
1984-04-23,84970.48333333334,84970.48333333334,84970.48333333334,84970.48333333334
1984-04-24,85356.24333333333,85356.24333333333,85356.24333333333,85356.24333333333
1984-04-25,85231.68000000001,85231.68000000001,85231.68000000001,85231.68000000001
1984-04-26,85258.25,85258.25,85258.25,85258.25
1984-04-27,85530.17666666668,85530.17666666668,85530.17666666668,85530.17666666668
1984-04-30,85609.26666666666,85609.26666666666,85609.26666666666,85609.26666666666
1984-05-01,85560.15,85560.15,85560.15,85560.15
1984-05-02,85605.1741935484,85605.1741935484,85605.1741935484,85605.1741935484
1984-05-03,85367.4064516129,85367.4064516129,85367.4064516129,85367.4064516129
1984-05-04,85544.40322580645,85544.40322580645,85544.40322580645,85544.40322580645
1984-05-07,86377.32258064517,86377.32258064517,86377.32258064517,86377.32258064517
1984-05-08,86441.2935483871,86441.2935483871,86441.2935483871,86441.2935483871
1984-05-09,86343.05322580645,86343.05322580645,86343.05322580645,86343.05322580645
1984-05-10,86474.94193548388,86474.94193548388,86474.94193548388,86474.94193548388
1984-05-11,86897.39032258064,86897.39032258064,86897.39032258064,86897.39032258064
1984-05-14,87259.35483870968,87259.35483870968,87259.35483870968,87259.35483870968
1984-05-15,87474.41129032258,87474.41129032258,87474.41129032258,87474.41129032258
1984-05-16,87236.52258064516,87236.52258064516,87236.52258064516,87236.52258064516
1984-05-17,87708.32225806452,87708.32225806452,87708.32225806452,87708.32225806452
1984-05-18,88100.91612903225,88100.91612903225,88100.91612903225,88100.91612903225
1984-05-21,87991.32258064515,87991.32258064515,87991.32258064515,87991.32258064515
1984-05-22,88093.25806451614,88093.25806451614,88093.25806451614,88093.25806451614
1984-05-23,87768.39774193548,87768.39774193548,87768.39774193548,87768.39774193548
1984-05-24,87571.9129032258,87571.9129032258,87571.9129032258,87571.9129032258
1984-05-25,87530.28064516129,87530.28064516129,87530.28064516129,87530.28064516129
1984-05-29,87597.96774193548,87597.96774193548,87597.96774193548,87597.96774193548
1984-05-30,87484.5058064516,87484.5058064516,87484.5058064516,87484.5058064516
1984-05-31,87529.76967741935,87529.76967741935,87529.76967741935,87529.76967741935
1984-06-01,86996.7,86996.7,86996.7,86996.7
1984-06-04,86137.5,86137.5,86137.5,86137.5
1984-06-05,86188.3,86188.3,86188.3,86188.3
1984-06-06,85976.5,85976.5,85976.5,85976.5
1984-06-07,86062.2,86062.2,86062.2,86062.2
1984-06-08,85968.12,85968.12,85968.12,85968.12
1984-06-11,85350.24,85350.24,85350.24,85350.24
1984-06-12,85382.55,85382.55,85382.55,85382.55
1984-06-13,85058.40000000001,85058.40000000001,85058.40000000001,85058.40000000001
1984-06-14,84552.25,84552.25,84552.25,84552.25
1984-06-15,84812.0,84812.0,84812.0,84812.0
1984-06-18,84275.45,84275.45,84275.45,84275.45
1984-06-19,83862.0,83862.0,83862.0,83862.0
1984-06-20,84203.45,84203.45,84203.45,84203.45
1984-06-21,84076.3,84076.3,84076.3,84076.3
1984-06-22,84234.15,84234.15,84234.15,84234.15
1984-06-25,84234.3,84234.3,84234.3,84234.3
1984-06-26,83689.24,83689.24,83689.24,83689.24
1984-06-27,83776.0,83776.0,83776.0,83776.0
1984-06-28,83292.3,83292.3,83292.3,83292.3
1984-06-29,83055.0,83055.0,83055.0,83055.0
1984-07-02,82998.0,82998.0,82998.0,82998.0
1984-07-03,83391.24,83391.24,83391.24,83391.24
1984-07-05,83641.8,83641.8,83641.8,83641.8
1984-07-06,83955.0,83955.0,83955.0,83955.0
1984-07-09,84435.24,84435.24,84435.24,84435.24
1984-07-10,84024.59999999999,84024.59999999999,84024.59999999999,84024.59999999999
1984-07-11,84250.8,84250.8,84250.8,84250.8
1984-07-12,84452.64,84452.64,84452.64,84452.64
1984-07-13,84024.59999999999,84024.59999999999,84024.59999999999,84024.59999999999
1984-07-16,83763.59999999999,83763.59999999999,83763.59999999999,83763.59999999999
1984-07-17,84337.8,84337.8,84337.8,84337.8
1984-07-18,84859.8,84859.8,84859.8,84859.8
1984-07-19,84616.2,84616.2,84616.2,84616.2
1984-07-20,85329.59999999999,85329.59999999999,85329.59999999999,85329.59999999999
1984-07-23,85938.59999999999,85938.59999999999,85938.59999999999,85938.59999999999
1984-07-24,85670.64,85670.64,85670.64,85670.64
1984-07-25,85468.8,85468.8,85468.8,85468.8
1984-07-26,84790.2,84790.2,84790.2,84790.2
1984-07-27,85399.2,85399.2,85399.2,85399.2
1984-07-30,85625.40000000001,85625.40000000001,85625.40000000001,85625.40000000001
1984-07-31,85364.40000000001,85364.40000000001,85364.40000000001,85364.40000000001
1984-08-01,85521.0,85521.0,85521.0,85521.0
1984-08-02,85342.82580645161,85342.82580645161,85342.82580645161,85342.82580645161
1984-08-03,84021.6,84021.6,84021.6,84021.6
1984-08-06,84302.45806451613,84302.45806451613,84302.45806451613,84302.45806451613
1984-08-07,84707.41935483871,84707.41935483871,84707.41935483871,84707.41935483871
1984-08-08,84159.65161290322,84159.65161290322,84159.65161290322,84159.65161290322
1984-08-09,84183.4,84183.4,84183.4,84183.4
1984-08-10,83826.7741935484,83826.7741935484,83826.7741935484,83826.7741935484
1984-08-13,84183.97935483871,84183.97935483871,84183.97935483871,84183.97935483871
1984-08-14,83300.73548387096,83300.73548387096,83300.73548387096,83300.73548387096
1984-08-15,83307.23870967742,83307.23870967742,83307.23870967742,83307.23870967742
1984-08-16,82866.27096774193,82866.27096774193,82866.27096774193,82866.27096774193
1984-08-17,82907.29032258065,82907.29032258065,82907.29032258065,82907.29032258065
1984-08-20,82703.47741935485,82703.47741935485,82703.47741935485,82703.47741935485
1984-08-21,83018.39354838709,83018.39354838709,83018.39354838709,83018.39354838709
1984-08-22,82664.70967741935,82664.70967741935,82664.70967741935,82664.70967741935
1984-08-23,82362.8129032258,82362.8129032258,82362.8129032258,82362.8129032258
1984-08-24,82505.96129032258,82505.96129032258,82505.96129032258,82505.96129032258
1984-08-27,82455.74193548388,82455.74193548388,82455.74193548388,82455.74193548388
1984-08-28,82256.9806451613,82256.9806451613,82256.9806451613,82256.9806451613
1984-08-29,81990.27096774193,81990.27096774193,81990.27096774193,81990.27096774193
1984-08-30,82149.51612903226,82149.51612903226,82149.51612903226,82149.51612903226
1984-08-31,82308.42580645162,82308.42580645162,82308.42580645162,82308.42580645162
1984-09-04,82899.375,82899.375,82899.375,82899.375
1984-09-05,83230.62666666666,83230.62666666666,83230.62666666666,83230.62666666666
1984-09-06,83034.68333333333,83034.68333333333,83034.68333333333,83034.68333333333
1984-09-07,83621.16,83621.16,83621.16,83621.16
1984-09-10,83577.68000000001,83577.68000000001,83577.68000000001,83577.68000000001
1984-09-11,83568.85,83568.85,83568.85,83568.85
1984-09-12,83372.815,83372.815,83372.815,83372.815
1984-09-13,83670.31999999999,83670.31999999999,83670.31999999999,83670.31999999999
1984-09-14,83627.44833333333,83627.44833333333,83627.44833333333,83627.44833333333
1984-09-17,84179.84,84179.84,84179.84,84179.84
1984-09-18,83840.702,83840.702,83840.702,83840.702
1984-09-19,83702.45000000001,83702.45000000001,83702.45000000001,83702.45000000001
1984-09-20,84102.37,84102.37,84102.37,84102.37
1984-09-21,83258.93333333333,83258.93333333333,83258.93333333333,83258.93333333333
1984-09-24,83215.21999999999,83215.21999999999,83215.21999999999,83215.21999999999
1984-09-25,83836.8,83836.8,83836.8,83836.8
1984-09-26,83555.29166666666,83555.29166666666,83555.29166666666,83555.29166666666
1984-09-27,83546.42,83546.42,83546.42,83546.42
1984-09-28,84168.20999999999,84168.20999999999,84168.20999999999,84168.20999999999
1984-10-01,84022.40000000001,84022.40000000001,84022.40000000001,84022.40000000001
1984-10-02,83893.93548387097,83893.93548387097,83893.93548387097,83893.93548387097
1984-10-03,83816.60483870968,83816.60483870968,83816.60483870968,83816.60483870968
1984-10-04,83978.02580645161,83978.02580645161,83978.02580645161,83978.02580645161
1984-10-05,84241.81451612903,84241.81451612903,84241.81451612903,84241.81451612903
1984-10-09,84495.49677419354,84495.49677419354,84495.49677419354,84495.49677419354
1984-10-10,84315.7741935484,84315.7741935484,84315.7741935484,84315.7741935484
1984-10-11,84648.0,84648.0,84648.0,84648.0
1984-10-12,84690.13548387097,84690.13548387097,84690.13548387097,84690.13548387097
1984-10-15,84953.16129032258,84953.16129032258,84953.16129032258,84953.16129032258
1984-10-16,85022.65419354838,85022.65419354838,85022.65419354838,85022.65419354838
1984-10-17,85071.66774193548,85071.66774193548,85071.66774193548,85071.66774193548
1984-10-18,85011.3935483871,85011.3935483871,85011.3935483871,85011.3935483871
1984-10-19,84455.81451612903,84455.81451612903,84455.81451612903,84455.81451612903
1984-10-22,84496.82580645161,84496.82580645161,84496.82580645161,84496.82580645161
1984-10-23,83582.18709677419,83582.18709677419,83582.18709677419,83582.18709677419
1984-10-24,83426.04129032258,83426.04129032258,83426.04129032258,83426.04129032258
1984-10-25,83409.99193548386,83409.99193548386,83409.99193548386,83409.99193548386
1984-10-26,83913.48387096774,83913.48387096774,83913.48387096774,83913.48387096774
1984-10-29,84330.43064516128,84330.43064516128,84330.43064516128,84330.43064516128
1984-10-30,83979.35483870968,83979.35483870968,83979.35483870968,83979.35483870968
1984-10-31,84021.47419354838,84021.47419354838,84021.47419354838,84021.47419354838
1984-11-01,83550.6,83550.6,83550.6,83550.6
1984-11-02,82586.53333333333,82586.53333333333,82586.53333333333,82586.53333333333
1984-11-05,82071.08666666667,82071.08666666667,82071.08666666667,82071.08666666667
1984-11-07,81294.08000000002,81294.08000000002,81294.08000000002,81294.08000000002
1984-11-08,81168.02333333333,81168.02333333333,81168.02333333333,81168.02333333333
1984-11-09,81008.13333333333,81008.13333333333,81008.13333333333,81008.13333333333
1984-11-13,80117.93999999999,80117.93999999999,80117.93999999999,80117.93999999999
1984-11-14,80606.54333333332,80606.54333333332,80606.54333333332,80606.54333333332
1984-11-15,80445.33333333334,80445.33333333334,80445.33333333334,80445.33333333334
1984-11-16,80366.8,80366.8,80366.8,80366.8
1984-11-19,80112.12000000001,80112.12000000001,80112.12000000001,80112.12000000001
1984-11-20,80310.72,80310.72,80310.72,80310.72
1984-11-21,80370.15333333334,80370.15333333334,80370.15333333334,80370.15333333334
1984-11-23,79967.68000000001,79967.68000000001,79967.68000000001,79967.68000000001
1984-11-26,79670.55,79670.55,79670.55,79670.55
1984-11-27,79247.84,79247.84,79247.84,79247.84
1984-11-28,79083.98999999999,79083.98999999999,79083.98999999999,79083.98999999999
1984-11-29,79016.50666666668,79016.50666666668,79016.50666666668,79016.50666666668
1984-11-30,79381.5,79381.5,79381.5,79381.5
1984-12-03,79151.78064516129,79151.78064516129,79151.78064516129,79151.78064516129
1984-12-04,78458.55,78458.55,78458.55,78458.55
1984-12-05,78434.63225806452,78434.63225806452,78434.63225806452,78434.63225806452
1984-12-06,78219.97580645162,78219.97580645162,78219.97580645162,78219.97580645162
1984-12-07,78353.97419354839,78353.97419354839,78353.97419354839,78353.97419354839
1984-12-10,77764.22387096773,77764.22387096773,77764.22387096773,77764.22387096773
1984-12-11,77685.48387096774,77685.48387096774,77685.48387096774,77685.48387096774
1984-12-12,77628.5241935484,77628.5241935484,77628.5241935484,77628.5241935484
1984-12-13,77586.9612903226,77586.9612903226,77586.9612903226,77586.9612903226
1984-12-14,77513.78225806452,77513.78225806452,77513.78225806452,77513.78225806452
1984-12-17,77043.94838709678,77043.94838709678,77043.94838709678,77043.94838709678
1984-12-18,76659.65322580645,76659.65322580645,76659.65322580645,76659.65322580645
1984-12-19,76837.56903225806,76837.56903225806,76837.56903225806,76837.56903225806
1984-12-20,76806.95806451612,76806.95806451612,76806.95806451612,76806.95806451612
1984-12-21,76624.54838709677,76624.54838709677,76624.54838709677,76624.54838709677
1984-12-24,76262.73870967742,76262.73870967742,76262.73870967742,76262.73870967742
1984-12-26,76281.60483870968,76281.60483870968,76281.60483870968,76281.60483870968
1984-12-27,76496.63225806452,76496.63225806452,76496.63225806452,76496.63225806452
1984-12-28,76435.72419354838,76435.72419354838,76435.72419354838,76435.72419354838
1984-12-31,76372.7741935484,76372.7741935484,76372.7741935484,76372.7741935484
1985-01-02,76262.90967741936,76262.90967741936,76262.90967741936,76262.90967741936
1985-01-03,76427.20161290323,76427.20161290323,76427.20161290323,76427.20161290323
1985-01-04,76621.5870967742,76621.5870967742,76621.5870967742,76621.5870967742
1985-01-07,77354.69516129032,77354.69516129032,77354.69516129032,77354.69516129032
1985-01-08,76657.05645161291,76657.05645161291,76657.05645161291,76657.05645161291
1985-01-09,77031.97096774193,77031.97096774193,77031.97096774193,77031.97096774193
1985-01-10,76576.48064516128,76576.48064516128,76576.48064516128,76576.48064516128
1985-01-11,76582.96741935484,76582.96741935484,76582.96741935484,76582.96741935484
1985-01-14,76957.78709677419,76957.78709677419,76957.78709677419,76957.78709677419
1985-01-15,76713.99677419354,76713.99677419354,76713.99677419354,76713.99677419354
1985-01-16,76756.39838709676,76756.39838709676,76756.39838709676,76756.39838709676
1985-01-17,76603.12741935485,76603.12741935485,76603.12741935485,76603.12741935485
1985-01-18,76579.30645161291,76579.30645161291,76579.30645161291,76579.30645161291
1985-01-22,76273.74193548388,76273.74193548388,76273.74193548388,76273.74193548388
1985-01-23,76361.03225806453,76361.03225806453,76361.03225806453,76361.03225806453
1985-01-24,76118.18387096774,76118.18387096774,76118.18387096774,76118.18387096774
1985-01-25,76160.42419354837,76160.42419354837,76160.42419354837,76160.42419354837
1985-01-28,76131.00967741935,76131.00967741935,76131.00967741935,76131.00967741935
1985-01-29,76149.10806451613,76149.10806451613,76149.10806451613,76149.10806451613
1985-01-30,76161.17741935483,76161.17741935483,76161.17741935483,76161.17741935483
1985-01-31,76218.07741935484,76218.07741935484,76218.07741935484,76218.07741935484
1985-02-01,76768.25,76768.25,76768.25,76768.25
1985-02-04,77983.505,77983.505,77983.505,77983.505
1985-02-05,78206.8,78206.8,78206.8,78206.8
1985-02-06,78294.63964285715,78294.63964285715,78294.63964285715,78294.63964285715
1985-02-07,78772.15357142857,78772.15357142857,78772.15357142857,78772.15357142857
1985-02-08,78926.925,78926.925,78926.925,78926.925
1985-02-11,79635.04642857141,79635.04642857141,79635.04642857141,79635.04642857141
1985-02-13,80266.62857142858,80266.62857142858,80266.62857142858,80266.62857142858
1985-02-14,79703.69642857143,79703.69642857143,79703.69642857143,79703.69642857143
1985-02-15,79031.02500000001,79031.02500000001,79031.02500000001,79031.02500000001
1985-02-19,80463.19285714286,80463.19285714286,80463.19285714286,80463.19285714286
1985-02-20,80788.36071428572,80788.36071428572,80788.36071428572,80788.36071428572
1985-02-21,81083.20000000001,81083.20000000001,81083.20000000001,81083.20000000001
1985-02-22,81533.7,81533.7,81533.7,81533.7
1985-02-25,81909.27857142856,81909.27857142856,81909.27857142856,81909.27857142856
1985-02-26,81550.15535714287,81550.15535714287,81550.15535714287,81550.15535714287
1985-02-27,81142.37857142858,81142.37857142858,81142.37857142858,81142.37857142858
1985-02-28,81328.30892857142,81328.30892857142,81328.30892857142,81328.30892857142
1985-03-01,81749.90000000001,81749.90000000001,81749.90000000001,81749.90000000001
1985-03-04,81998.62258064517,81998.62258064517,81998.62258064517,81998.62258064517
1985-03-05,82391.80645161291,82391.80645161291,82391.80645161291,82391.80645161291
1985-03-06,82564.47741935484,82564.47741935484,82564.47741935484,82564.47741935484
1985-03-07,82610.70967741935,82610.70967741935,82610.70967741935,82610.70967741935
1985-03-08,82919.83064516129,82919.83064516129,82919.83064516129,82919.83064516129
