Entry Date,Exit Date,Type,Entry Price,Exit Price,Size,P&L,Holding Period (Days)
1996-12-18,1996-12-19,SHORT,113.61,114.03,-521.61,-220.27,1
1996-12-19,1997-02-25,LONG,114.03,121.38,509.07,3740.46,68
1997-02-25,1997-03-13,SHORT,121.38,123.45,-385.23,-798.39,16
1997-03-13,1997-03-21,LONG,123.45,122.65,389.72,-312.73,8
1997-03-21,1997-03-24,SHORT,122.65,122.97,-450.56,-145.29,3
1997-03-24,1997-04-01,LONG,122.97,121.88,450.19,-491.81,8
1997-04-01,1997-04-02,SHORT,121.88,123.14,-425.29,-536.91,1
1997-04-02,1997-04-03,LONG,123.14,122.57,407.71,-233.39,1
1997-04-03,1997-04-04,SHORT,122.57,124.27,-416.1,-708.4,1
1997-04-04,1997-05-08,LONG,124.27,123.7,403.67,-231.09,34
1997-05-08,1997-07-28,SHORT,123.7,117.61,-558.95,3402.68,81
1997-07-28,1997-08-08,LONG,117.61,114.53,442.38,-1363.53,11
1997-08-08,1997-08-14,SHORT,114.53,117.97,-373.95,-1287.27,6
1997-08-14,1997-08-15,LONG,117.97,117.28,325.46,-225.33,1
1997-08-15,1997-08-18,SHORT,117.28,118.14,-310.14,-267.45,3
1997-08-18,1997-08-22,LONG,118.14,117.19,307.55,-292.9,4
1997-08-22,1997-08-25,SHORT,117.19,118.15,-331.64,-319.16,3
1997-08-25,1997-10-30,LONG,118.15,119.89,337.29,586.07,66
1997-10-30,1997-10-31,SHORT,119.89,120.34,-385.68,-174.48,1
1997-10-31,1997-12-17,LONG,120.34,127.08,400.41,2697.74,47
1997-12-17,1997-12-19,SHORT,127.08,129.23,-318.54,-685.7,2
1997-12-19,1998-01-15,LONG,129.23,129.8,294.76,167.25,27
1998-01-15,1998-03-18,SHORT,129.8,130.02,-306.36,-68.19,62
1998-03-18,1998-03-25,LONG,130.02,128.98,350.89,-365.83,7
1998-03-25,1998-03-27,SHORT,128.98,130.32,-348.95,-468.5,2
1998-03-27,1998-04-10,LONG,130.32,128.6,320.95,-552.86,14
1998-04-10,1998-04-16,SHORT,128.6,131.49,-235.64,-681.62,6
1998-04-16,1998-04-22,LONG,131.49,130.31,230.66,-272.78,6
1998-04-22,1998-04-24,SHORT,130.31,131.16,-249.84,-213.02,2
1998-04-24,1998-06-17,LONG,131.16,136.83,248.33,1407.35,54
1998-06-17,1998-06-24,SHORT,136.83,141.42,-225.29,-1034.7,7
1998-06-24,1998-06-30,LONG,141.42,138.33,180.5,-558.24,6
1998-06-30,1998-07-02,SHORT,138.33,140.46,-161.43,-344.3,2
1998-07-02,1998-07-03,LONG,140.46,139.4,157.22,-167.1,1
1998-07-03,1998-07-09,SHORT,139.4,140.97,-157.07,-247.04,6
1998-07-09,1998-07-14,LONG,140.97,140.2,215.11,-166.24,5
1998-07-14,1998-07-15,SHORT,140.2,140.65,-206.58,-93.54,1
1998-07-15,1998-07-16,LONG,140.65,140.14,209.45,-107.41,1
1998-07-16,1998-07-22,SHORT,140.14,141.1,-208.08,-200.35,6
1998-07-22,1998-08-27,LONG,141.1,141.93,263.09,217.62,36
1998-08-27,1999-02-24,SHORT,141.93,121.37,-257.37,5290.83,181
1999-02-24,1999-02-25,LONG,121.37,119.58,264.39,-473.89,1
1999-02-25,1999-03-03,SHORT,119.58,121.85,-260.15,-591.17,6
1999-03-03,1999-03-09,LONG,121.85,121.09,254.53,-194.06,6
1999-03-09,1999-04-01,SHORT,121.09,120.72,-268.11,98.55,23
1999-04-01,1999-04-02,LONG,120.72,120.43,324.74,-94.96,1
1999-04-02,1999-04-05,SHORT,120.43,121.72,-345.39,-446.39,3
1999-04-05,1999-04-12,LONG,121.72,120.38,337.37,-452.89,7
1999-04-12,1999-05-04,SHORT,120.38,120.83,-350.45,-158.55,22
1999-05-04,1999-05-27,LONG,120.83,120.48,417.21,-147.03,23
1999-05-27,1999-05-28,SHORT,120.48,121.6,-411.04,-461.36,1
1999-05-28,1999-06-01,LONG,121.6,120.68,393.84,-363.29,4
1999-06-01,1999-06-02,SHORT,120.68,121.63,-390.67,-372.09,1
1999-06-02,1999-06-07,LONG,121.63,120.51,379.92,-426.43,5
1999-06-07,1999-06-21,SHORT,120.51,122.3,-358.63,-642.83,14
1999-06-21,1999-06-25,LONG,122.3,121.15,301.4,-347.34,4
1999-06-25,1999-06-28,SHORT,121.15,121.41,-334.25,-87.72,3
1999-06-28,1999-06-29,LONG,121.41,121.03,367.22,-140.43,1
1999-06-29,1999-07-05,SHORT,121.03,122.37,-368.46,-494.63,6
1999-07-05,1999-07-14,LONG,122.37,120.72,436.46,-721.21,9
1999-07-14,2000-02-07,SHORT,120.72,108.93,-533.98,6294.4,208
2000-02-07,2000-03-01,LONG,108.93,106.92,389.77,-784.27,23
2000-03-01,2000-05-03,SHORT,106.92,108.99,-355.42,-736.5,63
2000-05-03,2000-05-04,LONG,108.99,107.98,403.82,-408.73,1
2000-05-04,2000-05-08,SHORT,107.98,109.17,-390.05,-465.01,4
2000-05-08,2000-05-11,LONG,109.17,108.36,401.71,-326.26,3
2000-05-11,2000-05-15,SHORT,108.36,109.18,-370.32,-304.48,4
2000-05-15,2000-05-18,LONG,109.18,108.43,358.83,-269.9,3
2000-05-18,2000-07-21,SHORT,108.43,108.99,-389.93,-219.21,64
2000-07-21,2000-08-03,LONG,108.99,108.31,462.71,-315.64,13
2000-08-03,2000-08-04,SHORT,108.31,108.6,-539.01,-157.48,1
2000-08-04,2000-08-09,LONG,108.6,107.9,556.22,-390.55,5
2000-08-09,2000-08-14,SHORT,107.9,109.45,-552.26,-857.21,5
2000-08-14,2000-08-16,LONG,109.45,108.38,557.24,-597.45,2
