Entry Date,Exit Date,Type,Entry Price,Exit Price,Size,P&L,Holding Period (Days)
1999-03-02,1999-03-10,LONG,119.92,119.74,252.53,-46.06,8
1999-03-10,1999-03-26,SHORT,119.74,120.32,-259.02,-150.86,16
1999-03-26,1999-03-31,LONG,120.32,118.75,310.0,-487.44,5
1999-03-31,1999-04-01,SHORT,118.75,120.72,-321.59,-634.31,1
1999-04-01,1999-04-13,LONG,120.72,119.78,309.39,-291.57,12
1999-04-13,1999-04-27,SHORT,119.78,120.22,-339.0,-149.97,14
1999-04-27,1999-04-28,LONG,120.22,119.07,398.33,-459.02,1
1999-04-28,1999-05-03,SHORT,119.07,120.24,-380.62,-446.24,5
1999-05-03,1999-05-24,LONG,120.24,123.11,394.84,1132.22,21
1999-05-24,1999-07-05,SHORT,123.11,122.37,-436.0,321.57,42
1999-07-05,1999-07-06,LONG,122.37,122.08,436.04,-127.52,1
1999-07-06,1999-07-07,SHORT,122.08,122.39,-439.39,-137.29,1
1999-07-07,1999-07-12,LONG,122.39,122.11,452.14,-127.71,5
1999-07-12,2000-01-11,SHORT,122.11,106.04,-576.47,9262.58,183
2000-01-11,2000-01-17,LONG,106.04,104.87,372.17,-436.22,6
2000-01-17,2000-01-18,SHORT,104.87,105.68,-349.23,-283.61,1
2000-01-18,2000-01-19,LONG,105.68,105.24,319.6,-141.3,1
2000-01-19,2000-01-24,SHORT,105.24,105.67,-335.98,-145.18,5
2000-01-24,2000-01-27,LONG,105.67,104.97,384.57,-270.01,3
2000-01-27,2000-01-28,SHORT,104.97,107.08,-391.32,-826.53,1
2000-01-28,2000-02-28,LONG,107.08,109.68,365.36,949.15,31
2000-02-28,2000-02-29,SHORT,109.68,110.21,-423.95,-225.63,1
2000-02-29,2000-03-01,LONG,110.21,106.92,418.23,-1376.89,1
2000-03-01,2000-04-28,SHORT,106.92,108.17,-359.66,-450.35,58
2000-04-28,2000-05-04,LONG,108.17,107.98,413.08,-79.38,6
2000-05-04,2000-05-05,SHORT,107.98,108.6,-397.12,-247.07,1
2000-05-05,2000-05-11,LONG,108.6,108.36,408.73,-98.98,6
2000-05-11,2000-05-15,SHORT,108.36,109.18,-378.72,-311.38,4
2000-05-15,2000-05-18,LONG,109.18,108.43,366.97,-276.03,3
2000-05-18,2000-06-01,SHORT,108.43,108.52,-398.77,-36.76,14
2000-06-01,2000-06-02,LONG,108.52,107.93,410.27,-242.94,1
2000-06-02,2000-07-06,SHORT,107.93,107.35,-406.96,235.16,34
2000-07-06,2000-07-10,LONG,107.35,106.9,496.02,-224.27,4
2000-07-10,2000-07-12,SHORT,106.9,108.15,-478.69,-599.4,2
2000-07-12,2000-07-20,LONG,108.15,107.48,476.83,-320.5,8
2000-07-20,2000-07-21,SHORT,107.48,108.99,-497.35,-752.08,1
2000-07-21,2000-08-03,LONG,108.99,108.31,465.23,-317.36,13
2000-08-03,2000-08-04,SHORT,108.31,108.6,-541.94,-158.34,1
2000-08-04,2000-08-09,LONG,108.6,107.9,559.24,-392.68,5
2000-08-09,2000-08-11,SHORT,107.9,108.48,-555.26,-323.26,2
2000-08-11,2000-08-18,LONG,108.48,108.25,582.7,-135.28,7
2000-08-18,2000-08-21,SHORT,108.25,108.66,-554.9,-228.72,3
2000-08-21,2000-08-22,LONG,108.66,108.28,549.66,-210.06,1
2000-08-22,2000-09-14,SHORT,108.28,107.43,-565.55,479.5,23
2000-09-14,2000-09-18,LONG,107.43,106.87,550.27,-309.33,4
2000-09-18,2000-09-22,SHORT,106.87,108.02,-566.05,-652.18,4
2000-09-22,2000-09-27,LONG,108.02,107.21,551.03,-447.52,5
2000-09-27,2000-09-28,SHORT,107.21,107.67,-587.12,-271.34,1
2000-09-28,2000-10-10,LONG,107.67,107.7,616.72,17.17,12
2000-10-10,2000-10-19,SHORT,107.7,108.35,-607.48,-396.18,9
2000-10-19,2000-10-24,LONG,108.35,107.92,647.07,-279.63,5
2000-10-24,2000-10-25,SHORT,107.92,108.23,-622.08,-194.19,1
2000-10-25,2000-11-02,LONG,108.23,108.13,624.84,-63.83,8
2000-11-02,2000-11-14,SHORT,108.13,108.18,-632.61,-33.0,12
2000-11-14,2000-11-28,LONG,108.18,110.15,623.05,1226.03,14
2000-11-28,2000-11-29,SHORT,110.15,111.34,-601.02,-716.55,1
2000-11-29,2000-11-30,LONG,111.34,110.35,555.59,-551.26,1
2000-11-30,2000-12-01,SHORT,110.35,111.21,-534.49,-460.85,1
2000-12-01,2000-12-06,LONG,111.21,110.14,491.11,-526.56,5
2000-12-06,2000-12-07,SHORT,110.14,110.56,-472.52,-199.5,1
2000-12-07,2001-01-22,LONG,110.56,116.44,461.41,2712.0,46
2001-01-22,2001-01-24,SHORT,116.44,117.92,-323.6,-479.69,2
2001-01-24,2001-01-25,LONG,117.92,116.6,334.48,-442.3,1
2001-01-25,2001-01-26,SHORT,116.6,117.34,-321.61,-238.75,1
2001-01-26,2001-01-29,LONG,117.34,116.72,316.33,-196.86,3
2001-01-29,2001-02-09,SHORT,116.72,117.52,-314.21,-252.11,11
2001-02-09,2001-02-13,LONG,117.52,116.58,351.81,-331.52,4
2001-02-13,2001-02-22,SHORT,116.58,117.03,-373.38,-168.9,9
2001-02-22,2001-02-23,LONG,117.03,115.73,414.65,-540.0,1
2001-02-23,2001-02-28,SHORT,115.73,117.41,-413.33,-695.36,5
2001-02-28,2001-04-17,LONG,117.41,123.36,415.72,2472.5,48
2001-04-17,2001-04-27,SHORT,123.36,124.04,-295.07,-201.38,10
2001-04-27,2001-05-01,LONG,124.04,122.09,345.63,-674.82,4
2001-05-01,2001-05-16,SHORT,122.09,123.25,-337.04,-391.79,15
2001-05-16,2001-05-17,LONG,123.25,122.58,443.26,-298.07,1
2001-05-17,2001-05-18,SHORT,122.58,123.53,-448.09,-426.8,1
2001-05-18,2001-05-21,LONG,123.53,122.65,438.45,-386.91,3
2001-05-21,2001-06-15,SHORT,122.65,122.89,-450.3,-109.18,25
2001-06-15,2001-07-12,LONG,122.89,123.91,397.16,404.12,27
2001-07-12,2001-07-13,SHORT,123.91,124.88,-488.17,-474.75,1
2001-07-13,2001-07-18,LONG,124.88,124.06,473.56,-389.49,5
2001-07-18,2001-07-23,SHORT,124.06,124.4,-434.58,-148.84,5
2001-07-23,2001-07-25,LONG,124.4,123.55,419.23,-357.38,2
2001-07-25,2001-07-30,SHORT,123.55,125.19,-430.25,-706.68,5
2001-07-30,2001-08-02,LONG,125.19,123.7,380.52,-567.92,3
2001-08-02,2001-10-02,SHORT,123.7,120.63,-411.15,1261.25,61
2001-10-02,2001-10-04,LONG,120.63,120.45,335.8,-61.25,2
2001-10-04,2001-10-11,SHORT,120.45,121.42,-370.11,-359.9,7
2001-10-11,2001-11-02,LONG,121.42,121.6,430.77,76.49,22
2001-11-02,2001-11-13,SHORT,121.6,121.44,-514.36,81.05,11
2001-11-13,2001-11-28,LONG,121.44,123.13,518.89,875.64,15
2001-11-28,2001-11-29,SHORT,123.13,123.96,-534.36,-444.85,1
2001-11-29,2001-12-28,LONG,123.96,131.03,505.61,3573.32,29
2001-12-28,2001-12-31,SHORT,131.03,131.69,-480.79,-318.59,3
2001-12-31,2002-01-04,LONG,131.69,131.0,465.42,-322.36,4
2002-01-04,2002-01-08,SHORT,131.0,132.94,-496.17,-963.89,4
2002-01-08,2002-01-14,LONG,132.94,131.61,450.59,-600.46,6
2002-01-14,2002-01-16,SHORT,131.61,132.21,-451.7,-272.22,2
2002-01-16,2002-01-30,LONG,132.21,132.85,448.28,285.7,14
2002-01-30,2002-01-31,SHORT,132.85,134.89,-480.09,-980.68,1
2002-01-31,2002-02-01,LONG,134.89,133.08,425.99,-772.18,1
2002-02-01,2002-02-05,SHORT,133.08,133.82,-389.28,-289.11,4
2002-02-05,2002-02-12,LONG,133.82,132.7,351.25,-394.33,7
2002-02-12,2002-02-19,SHORT,132.7,133.44,-316.64,-235.16,7
2002-02-19,2002-03-01,LONG,133.44,133.3,321.01,-45.79,10
2002-03-01,2002-03-18,SHORT,133.3,131.18,-456.15,965.85,17
2002-03-18,2002-04-04,LONG,131.18,132.31,307.42,346.57,17
2002-04-04,2002-07-26,SHORT,132.31,118.79,-405.94,5487.33,113
2002-07-26,2002-08-02,LONG,118.79,118.75,387.07,-16.4,7
2002-08-02,2002-08-05,SHORT,118.75,119.63,-390.92,-344.95,3
2002-08-05,2002-08-12,LONG,119.63,118.99,385.87,-247.87,7
2002-08-12,2002-08-22,SHORT,118.99,119.81,-366.3,-301.25,10
2002-08-22,2002-08-27,LONG,119.81,118.13,389.36,-655.05,5
2002-08-27,2002-09-11,SHORT,118.13,120.29,-402.24,-869.81,15
2002-09-11,2002-09-26,LONG,120.29,122.1,405.34,732.67,15
2002-09-26,2002-09-27,SHORT,122.1,122.55,-338.34,-153.08,1
2002-09-27,2002-09-30,LONG,122.55,121.81,336.81,-250.06,3
2002-09-30,2002-10-01,SHORT,121.81,122.62,-321.93,-261.56,1
2002-10-01,2002-10-03,LONG,122.62,122.38,329.17,-79.81,2
2002-10-03,2002-10-04,SHORT,122.38,123.22,-370.26,-311.93,1
2002-10-04,2002-10-28,LONG,123.22,123.43,365.27,75.8,24
2002-10-28,2002-11-18,SHORT,123.43,120.96,-451.56,1114.26,21
2002-11-18,2002-11-26,LONG,120.96,121.5,521.63,280.41,8
2002-11-26,2002-11-27,SHORT,121.5,122.38,-498.03,-439.48,1
2002-11-27,2002-12-12,LONG,122.38,122.46,486.59,37.74,15
2002-12-12,2003-01-31,SHORT,122.46,119.93,-390.2,986.26,50
2003-01-31,2003-02-13,LONG,119.93,120.31,506.88,191.39,13
2003-02-13,2003-03-17,SHORT,120.31,118.83,-473.07,699.02,32
2003-03-17,2003-03-18,LONG,118.83,118.58,581.58,-146.77,1
2003-03-18,2003-03-19,SHORT,118.58,120.08,-573.52,-861.66,1
2003-03-19,2003-03-25,LONG,120.08,119.89,521.98,-100.42,6
2003-03-25,2003-03-26,SHORT,119.89,120.0,-471.73,-53.02,1
2003-03-26,2003-03-28,LONG,120.0,119.7,465.09,-140.64,2
2003-03-28,2003-04-04,SHORT,119.7,119.97,-477.0,-129.93,7
2003-04-04,2003-04-07,LONG,119.97,119.87,412.2,-42.21,3
2003-04-07,2003-04-09,SHORT,119.87,120.1,-399.76,-92.91,2
2003-04-09,2003-04-10,LONG,120.1,119.52,425.44,-247.77,1
2003-04-10,2003-04-11,SHORT,119.52,120.54,-437.4,-447.2,1
2003-04-11,2003-04-16,LONG,120.54,119.54,429.34,-430.37,5
2003-04-16,2003-04-21,SHORT,119.54,120.55,-415.37,-420.52,5
2003-04-21,2003-04-22,LONG,120.55,119.85,465.57,-327.01,1
2003-04-22,2003-04-23,SHORT,119.85,120.49,-471.15,-302.67,1
2003-04-23,2003-04-24,LONG,120.49,119.74,463.15,-348.47,1
2003-04-24,2003-04-25,SHORT,119.74,120.18,-469.58,-207.75,1
2003-04-25,2003-04-29,LONG,120.18,119.84,462.69,-158.42,4
2003-04-29,2003-05-30,SHORT,119.84,119.32,-464.5,240.43,31
2003-05-30,2003-06-02,LONG,119.32,118.63,383.14,-265.28,3
2003-06-02,2003-06-03,SHORT,118.63,119.16,-381.2,-202.94,1
2003-06-03,2003-06-05,LONG,119.16,117.7,385.69,-564.01,2
2003-06-05,2003-06-26,SHORT,117.7,119.28,-372.12,-588.84,21
2003-06-26,2003-07-02,LONG,119.28,118.13,530.42,-611.23,6
2003-07-02,2003-07-17,SHORT,118.13,118.84,-490.38,-349.34,15
2003-07-17,2003-07-18,LONG,118.84,118.4,539.83,-238.8,1
2003-07-18,2003-07-22,SHORT,118.4,119.04,-522.74,-335.8,4
2003-07-22,2003-08-07,LONG,119.04,119.09,574.78,27.37,16
2003-08-07,2003-11-03,SHORT,119.09,110.82,-540.67,4470.12,88
2003-11-03,2003-11-04,LONG,110.82,109.53,469.23,-606.33,1
2003-11-04,2004-02-20,SHORT,109.53,108.97,-453.97,253.24,108
2004-02-20,2004-03-15,LONG,108.97,110.29,596.92,786.62,24
2004-03-15,2004-04-06,SHORT,110.29,105.78,-472.96,2132.06,22
2004-04-06,2004-04-07,LONG,105.78,105.2,441.21,-256.83,1
2004-04-07,2004-04-08,SHORT,105.2,106.44,-462.74,-574.79,1
2004-04-08,2004-04-12,LONG,106.44,105.33,443.14,-492.82,4
2004-04-12,2004-04-13,SHORT,105.33,106.84,-425.81,-643.89,1
2004-04-13,2004-05-05,LONG,106.84,108.8,397.27,777.79,22
2004-05-05,2004-05-06,SHORT,108.8,109.76,-428.52,-412.32,1
2004-05-06,2004-05-25,LONG,109.76,111.79,428.32,868.53,19
2004-05-25,2004-07-27,SHORT,111.79,110.9,-341.25,302.95,63
2004-07-27,2004-08-03,LONG,110.9,110.63,496.1,-135.04,7
2004-08-03,2004-08-04,SHORT,110.63,111.02,-500.81,-196.43,1
2004-08-04,2004-08-06,LONG,111.02,110.49,491.94,-261.82,2
2004-08-06,2004-08-10,SHORT,110.49,111.24,-461.57,-347.21,4
2004-08-10,2004-08-11,LONG,111.24,110.74,485.41,-243.78,1
2004-08-11,2004-08-12,SHORT,110.74,110.9,-479.09,-77.71,1
2004-08-12,2004-08-13,LONG,110.9,110.68,473.38,-105.19,1
2004-08-13,2004-09-22,SHORT,110.68,110.62,-449.14,25.95,40
2004-09-22,2004-09-30,LONG,110.62,110.06,560.19,-314.94,8
2004-09-30,2004-10-04,SHORT,110.06,110.87,-613.39,-498.21,4
2004-10-04,2004-10-08,LONG,110.87,109.48,628.41,-874.87,4
2004-10-08,2004-11-10,SHORT,109.48,106.99,-594.47,1478.96,33
2004-11-10,2004-11-11,LONG,106.99,106.66,558.03,-185.34,1
2004-11-11,2004-12-09,SHORT,106.66,104.7,-576.87,1129.45,28
2004-12-09,2004-12-15,LONG,104.7,104.23,490.15,-231.39,6
2004-12-15,2004-12-16,SHORT,104.23,104.6,-419.43,-156.07,1
2004-12-16,2004-12-17,LONG,104.6,104.13,409.22,-193.19,1
2004-12-17,2005-01-04,SHORT,104.13,104.36,-407.68,-94.61,18
2005-01-04,2005-01-05,LONG,104.36,103.91,510.47,-230.77,1
2005-01-05,2005-01-06,SHORT,103.91,104.91,-520.97,-522.06,1
2005-01-06,2005-01-10,LONG,104.91,104.15,496.46,-378.34,4
2005-01-10,2005-01-25,SHORT,104.15,104.04,-475.64,51.33,15
2005-01-25,2005-01-26,LONG,104.04,103.05,462.17,-458.5,1
2005-01-26,2005-02-03,SHORT,103.05,104.48,-458.07,-656.0,8
2005-02-03,2005-02-15,LONG,104.48,104.53,491.19,23.53,12
2005-02-15,2005-02-16,SHORT,104.53,105.5,-514.47,-500.12,1
2005-02-16,2005-02-22,LONG,105.5,104.21,511.36,-660.72,6
2005-02-22,2005-02-24,SHORT,104.21,105.52,-497.04,-652.17,2
2005-02-24,2005-02-28,LONG,105.52,104.51,503.09,-509.17,4
2005-02-28,2005-03-03,SHORT,104.51,105.31,-519.55,-416.73,3
2005-03-03,2005-03-04,LONG,105.31,104.77,536.52,-290.85,1
2005-03-04,2005-03-07,SHORT,104.77,105.11,-531.74,-181.91,3
2005-03-07,2005-03-08,LONG,105.11,104.55,541.4,-304.32,1
2005-03-08,2005-03-21,SHORT,104.55,105.23,-553.1,-377.27,13
