Entry Date,Exit Date,Type,Entry Price,Exit Price,Size,P&L,Holding Period (Days)
1995-08-04,1995-09-01,SHORT,558.9398,563.8402,-41.5,-203.82,28
1995-09-01,1996-01-12,LONG,563.8402,601.8098,44.85,1702.36,133
1996-01-12,1996-01-19,SHORT,601.8098,611.8302,-44.66,-448.05,7
1996-01-19,1996-07-12,LONG,611.8302,646.1898,44.85,1540.57,175
1996-07-12,1996-08-02,SHORT,646.1898,662.4902,-31.65,-516.29,21
1996-08-02,1997-04-04,LONG,662.4902,757.8998,26.55,2532.88,245
1997-04-04,1997-04-18,SHORT,757.8998,766.3402,-21.26,-179.74,14
1997-04-18,1998-01-09,LONG,766.3402,927.6898,20.07,3237.58,266
1998-01-09,1998-01-16,SHORT,927.6898,961.5102,-13.69,-463.37,7
1998-01-16,1998-08-07,LONG,961.5102,1089.4498,12.87,1646.76,203
1998-08-07,1998-10-30,SHORT,1089.4498,1098.6702,-14.85,-137.24,84
1998-10-30,1999-09-24,LONG,1098.6702,1277.3598,8.82,1576.21,329
1999-09-24,1999-10-08,SHORT,1277.3598,1336.0202,-11.31,-663.63,14
1999-10-08,1999-10-15,LONG,1336.0202,1247.4098,11.68,-1035.68,7
1999-10-15,1999-10-22,SHORT,1247.4098,1301.6502,-10.41,-564.87,7
1999-10-22,2000-10-13,LONG,1301.6502,1374.1698,9.78,709.06,357
2000-10-13,2000-10-20,SHORT,1374.1698,1396.9303,-12.21,-278.31,7
2000-10-20,2000-11-10,LONG,1396.9303,1365.9798,11.06,-342.62,21
2000-11-10,2003-10-10,SHORT,1365.9798,1038.0603,-10.26,3364.03,1064
2003-10-10,2003-10-24,LONG,1038.0603,1028.9098,20.13,-184.62,14
2003-10-24,2003-10-31,SHORT,1028.9098,1050.7102,-20.97,-457.6,7
2003-10-31,2003-11-21,LONG,1050.7102,1035.2798,20.83,-321.88,21
2003-11-21,2003-11-28,SHORT,1035.2798,1058.2002,-21.47,-492.52,7
2003-11-28,2004-03-19,LONG,1058.2002,1109.7798,21.08,1086.81,112
2004-03-19,2004-04-02,SHORT,1109.7798,1141.8103,-23.73,-760.53,14
2004-04-02,2004-04-30,LONG,1141.8103,1107.2998,21.62,-746.62,28
2004-04-30,2004-05-28,SHORT,1107.2998,1120.6803,-20.22,-270.96,28
2004-05-28,2004-07-09,LONG,1120.6803,1112.8099,18.98,-149.77,42
2004-07-09,2004-09-10,SHORT,1112.8099,1123.9202,-22.7,-252.75,63
2004-09-10,2004-09-24,LONG,1123.9202,1110.1098,23.3,-322.34,14
2004-09-24,2004-10-01,SHORT,1110.1098,1131.5002,-23.42,-501.6,7
2004-10-01,2004-10-15,LONG,1131.5002,1108.1998,22.73,-530.12,14
2004-10-15,2004-10-29,SHORT,1108.1998,1130.2002,-22.02,-484.99,14
2004-10-29,2005-04-15,LONG,1130.2002,1142.6198,21.09,261.39,168
2005-04-15,2005-05-06,SHORT,1142.6198,1171.3502,-20.99,-603.63,21
2005-05-06,2005-05-13,LONG,1171.3502,1154.0498,20.18,-349.64,7
2005-05-13,2005-05-20,SHORT,1154.0498,1189.2802,-20.09,-708.09,7
2005-05-20,2006-06-23,LONG,1189.2802,1244.4998,18.89,1042.87,399
2006-06-23,2006-06-30,SHORT,1244.4998,1270.2002,-18.24,-469.15,7
2006-06-30,2006-07-14,LONG,1270.2002,1236.1998,17.17,-584.07,14
2006-07-14,2006-07-28,SHORT,1236.1998,1278.5502,-16.15,-684.46,14
2006-07-28,2007-03-02,LONG,1278.5502,1387.1698,15.28,1659.3,217
2007-03-02,2007-03-09,SHORT,1387.1698,1402.8402,-20.3,-318.67,7
2007-03-09,2007-03-16,LONG,1402.8402,1386.9498,19.82,-315.55,7
2007-03-16,2007-03-23,SHORT,1386.9498,1436.1102,-18.59,-914.32,7
2007-03-23,2007-07-27,LONG,1436.1102,1458.9498,17.34,395.51,126
2007-07-27,2007-08-24,SHORT,1458.9498,1479.3702,-14.07,-287.82,28
2007-08-24,2007-09-07,LONG,1479.3702,1453.5498,10.57,-273.3,14
2007-09-07,2007-09-14,SHORT,1453.5498,1484.2502,-9.99,-306.86,7
2007-09-14,2007-11-09,LONG,1484.2502,1453.6998,9.99,-305.64,56
2007-11-09,2007-11-30,SHORT,1453.6998,1481.1402,-9.49,-260.77,21
2007-11-30,2007-12-14,LONG,1481.1402,1467.9498,10.01,-132.32,14
2007-12-14,2007-12-21,SHORT,1467.9498,1484.4602,-9.87,-163.33,7
2007-12-21,2007-12-28,LONG,1484.4602,1478.4898,9.87,-59.2,7
2007-12-28,2009-10-09,SHORT,1478.4898,1071.4902,-10.42,4242.31,651
2009-10-09,2009-10-30,LONG,1071.4902,1036.1897,14.19,-501.08,21
2009-10-30,2009-11-13,SHORT,1036.1897,1093.4802,-14.73,-844.45,14
2009-11-13,2010-01-22,LONG,1093.4802,1091.7598,14.08,-24.53,70
2010-01-22,2010-02-19,SHORT,1091.7598,1109.1702,-16.64,-290.05,28
2010-02-19,2010-05-07,LONG,1109.1702,1110.8798,17.0,28.69,77
2010-05-07,2010-05-14,SHORT,1110.8798,1135.6803,-14.04,-348.49,7
2010-05-14,2010-05-21,LONG,1135.6803,1087.6897,13.93,-668.72,7
2010-05-21,2010-09-17,SHORT,1087.6897,1125.5902,-12.25,-464.47,119
2010-09-17,2011-06-03,LONG,1125.5902,1300.1598,12.1,2111.73,259
2011-06-03,2011-07-01,SHORT,1300.1598,1339.6702,-15.46,-611.19,28
