Entry Date,Exit Date,Type,Entry Price,Exit Price,Size,P&L,Holding Period (Days)
1995-03-17,1996-01-12,LONG,495.5202,601.8098,77.1,8194.39,301
1996-01-12,1996-01-19,SHORT,601.8098,611.8302,-49.54,-497.02,7
1996-01-19,1996-07-19,LONG,611.8302,638.7298,48.2,1295.92,182
1996-07-19,1996-08-02,SHORT,638.7298,662.4902,-31.58,-750.76,14
1996-08-02,1996-12-13,LONG,662.4902,728.6398,28.89,1910.46,133
1996-12-13,1996-12-20,SHORT,728.6398,748.8702,-30.39,-615.28,7
1996-12-20,1997-03-28,LONG,748.8702,773.8798,27.95,698.64,98
1997-03-28,1997-05-02,SHORT,773.8798,812.9702,-24.61,-962.59,35
1997-05-02,1997-08-15,LONG,812.9702,900.8098,20.91,1836.12,105
1997-08-15,1997-08-22,SHORT,900.8098,923.5402,-19.79,-450.23,7
1997-08-22,1997-08-29,LONG,923.5402,899.4698,18.84,-453.94,7
1997-08-29,1997-09-05,SHORT,899.4698,929.0502,-18.55,-549.15,7
1997-09-05,1997-10-31,LONG,929.0502,914.6198,17.98,-259.73,56
1997-10-31,1997-11-07,SHORT,914.6198,927.5102,-15.49,-199.97,7
1997-11-07,1998-01-09,LONG,927.5102,927.6898,15.47,2.49,63
1998-01-09,1998-01-16,SHORT,927.6898,961.5102,-14.89,-503.77,7
1998-01-16,1998-05-29,LONG,961.5102,1090.8197,14.38,1859.27,133
1998-05-29,1998-06-05,SHORT,1090.8197,1113.8602,-17.3,-398.98,7
1998-06-05,1998-06-12,LONG,1113.8602,1098.8398,17.09,-257.09,7
1998-06-12,1998-06-26,SHORT,1098.8398,1133.2002,-16.58,-569.91,14
1998-06-26,1998-07-31,LONG,1133.2002,1120.6698,16.0,-200.86,35
1998-07-31,1998-10-23,SHORT,1120.6698,1070.6702,-16.11,805.18,84
1998-10-23,1999-09-24,LONG,1070.6702,1277.3598,10.45,2159.37,336
1999-09-24,1999-10-08,SHORT,1277.3598,1336.0202,-11.42,-670.06,14
1999-10-08,1999-10-15,LONG,1336.0202,1247.4098,11.43,-1013.1,7
1999-10-15,1999-10-22,SHORT,1247.4098,1301.6502,-10.62,-576.52,7
1999-10-22,2000-01-28,LONG,1301.6502,1360.1598,10.24,599.0,98
2000-01-28,2000-02-04,SHORT,1360.1598,1424.3702,-10.46,-671.63,7
2000-02-04,2000-02-11,LONG,1424.3702,1387.1198,9.95,-370.85,7
2000-02-11,2000-03-03,SHORT,1387.1198,1409.1702,-9.78,-215.96,21
2000-03-03,2000-03-10,LONG,1409.1702,1395.0697,9.5,-134.22,7
2000-03-10,2000-03-17,SHORT,1395.0697,1464.4702,-9.38,-651.16,7
2000-03-17,2000-04-14,LONG,1464.4702,1356.5599,8.66,-934.8,28
2000-04-14,2000-04-21,SHORT,1356.5599,1434.5402,-6.97,-544.01,7
2000-04-21,2000-05-19,LONG,1434.5402,1406.9498,6.79,-187.43,28
2000-05-19,2000-06-02,SHORT,1406.9498,1477.2602,-6.95,-489.12,14
2000-06-02,2000-07-28,LONG,1477.2602,1419.8898,6.89,-395.76,56
2000-07-28,2000-08-04,SHORT,1419.8898,1462.9303,-8.48,-365.15,7
2000-08-04,2000-09-29,LONG,1462.9303,1436.5098,8.63,-228.22,56
2000-09-29,2000-11-03,SHORT,1436.5098,1426.6901,-10.47,102.53,35
2000-11-03,2000-11-10,LONG,1426.6901,1365.9798,9.08,-551.48,7
2000-11-10,2001-04-20,SHORT,1365.9798,1242.9802,-8.87,1091.25,161
2001-04-20,2001-06-15,LONG,1242.9802,1214.3598,8.32,-238.23,56
2001-06-15,2001-06-22,SHORT,1214.3598,1225.3502,-9.77,-107.59,7
2001-06-22,2001-07-06,LONG,1225.3502,1190.5898,10.04,-349.36,14
2001-07-06,2001-10-26,SHORT,1190.5898,1104.6102,-10.29,884.46,112
2001-10-26,2001-11-02,LONG,1104.6102,1087.1998,9.77,-170.36,7
2001-11-02,2001-11-09,SHORT,1087.1998,1120.3103,-9.8,-324.68,7
2001-11-09,2002-01-18,LONG,1120.3103,1127.5798,9.84,71.31,70
2002-01-18,2002-01-25,SHORT,1127.5798,1133.2802,-12.2,-69.83,7
2002-01-25,2002-02-01,LONG,1133.2802,1122.1998,12.64,-140.29,7
2002-02-01,2002-03-01,SHORT,1122.1998,1131.7802,-12.3,-118.11,28
2002-03-01,2002-04-05,LONG,1131.7802,1122.7298,12.77,-115.87,35
2002-04-05,2002-08-16,SHORT,1122.7298,928.7702,-13.99,2712.42,133
2002-08-16,2002-09-06,LONG,928.7702,893.9198,9.9,-345.25,21
2002-09-06,2002-11-01,SHORT,893.9198,900.9602,-10.21,-72.04,56
2002-11-01,2002-11-08,LONG,900.9602,894.7398,10.39,-64.84,7
2002-11-08,2002-11-15,SHORT,894.7398,909.8302,-10.65,-160.88,7
2002-11-15,2002-12-13,LONG,909.8302,889.4798,10.82,-220.39,28
2002-12-13,2003-01-03,SHORT,889.4798,908.5902,-11.44,-218.88,21
2003-01-03,2003-01-17,LONG,908.5902,901.7798,12.04,-82.24,14
2003-01-17,2003-03-21,SHORT,901.7798,895.7902,-12.58,75.1,63
2003-03-21,2003-03-28,LONG,895.7902,863.4998,12.68,-409.66,7
2003-03-28,2003-04-04,SHORT,863.4998,878.8502,-12.73,-195.58,7
2003-04-04,2003-04-11,LONG,878.8502,868.2998,12.69,-134.15,7
2003-04-11,2003-04-18,SHORT,868.2998,893.5802,-12.67,-320.58,7
2003-04-18,2004-03-12,LONG,893.5802,1120.5697,12.93,2934.45,329
2004-03-12,2004-04-02,SHORT,1120.5697,1141.8103,-21.62,-459.72,21
2004-04-02,2004-04-16,LONG,1141.8103,1134.6098,20.78,-150.1,14
2004-04-16,2004-04-23,SHORT,1134.6098,1140.6002,-21.23,-127.69,7
2004-04-23,2004-04-30,LONG,1140.6002,1107.2998,21.13,-704.2,7
2004-04-30,2004-06-11,SHORT,1107.2998,1136.4702,-20.22,-590.14,42
2004-06-11,2004-07-02,LONG,1136.4702,1125.3798,20.62,-229.1,21
2004-07-02,2004-09-03,SHORT,1125.3798,1113.6302,-21.53,252.52,63
2004-09-03,2004-09-24,LONG,1113.6302,1110.1098,20.89,-74.0,21
2004-09-24,2004-10-01,SHORT,1110.1098,1131.5002,-22.66,-485.21,7
2004-10-01,2004-10-15,LONG,1131.5002,1108.1998,22.1,-515.38,14
2004-10-15,2004-10-29,SHORT,1108.1998,1130.2002,-22.06,-485.83,14
2004-10-29,2005-01-21,LONG,1130.2002,1167.8698,20.9,786.81,84
2005-01-21,2005-02-04,SHORT,1167.8698,1203.0302,-22.01,-774.33,14
2005-02-04,2005-03-25,LONG,1203.0302,1171.4198,21.95,-694.23,49
2005-03-25,2005-04-08,SHORT,1171.4198,1181.2002,-21.73,-213.06,14
2005-04-08,2005-04-15,LONG,1181.2002,1142.6198,21.56,-832.11,7
2005-04-15,2005-05-06,SHORT,1142.6198,1171.3502,-19.96,-574.01,21
2005-05-06,2005-05-13,LONG,1171.3502,1154.0498,20.08,-347.79,7
2005-05-13,2005-05-20,SHORT,1154.0498,1189.2802,-19.62,-691.71,7
2005-05-20,2005-10-07,LONG,1189.2802,1195.8998,18.9,124.63,140
2005-10-07,2005-11-04,SHORT,1195.8998,1220.1402,-20.25,-491.41,28
2005-11-04,2006-05-19,LONG,1220.1402,1267.0298,19.87,931.27,196
2006-05-19,2006-05-26,SHORT,1267.0298,1280.1602,-20.28,-266.8,7
